flow,losses
1.25,1.0019469718920166e-2
1.85546875,2.2132323123705364e-2
4.31640625,0.12094656540901483
5.5859375,0.20350798599753117
6.85546875,0.30789745513063316
7.3828125,0.35772827342636343
8.046875,0.4259112309312965
9.609375,0.6103704644725706
10.05859375,0.6696752732830843
11.19140625,0.8317280992991507
12.01171875,0.9602877219198671
12.96875,1.122212425300907
12.59765625,1.0578973519045265
12.3828125,1.0215471594178431
12.2265625,0.9955179965089228
12.59765625,1.0578973519045265
12.59765625,1.0578973519045265
11.85546875,0.9350726612241012
11.25,0.8405981877862927
10.29296875,0.7017331288927859
9.31640625,0.5732059850839846
8.203125,0.4428370685305
7.67578125,0.38706103829414806
5.8203125,0.2211301377810537
3.9453125,0.10090135476957945
2.91015625,5.467750116522874e-2
0.6640625,2.8207381008724e-3
